player_feb_id,player_name,pts,ast,trb,tov,usage_2p,usage_3p,pct_2p,pct_3p,pct_inside,oer,der,cluster
1588319,I. VICUÑA ROYO,4.6923076923076925,1.0769230769230769,3.615384615384616,1.3076923076923077,0.980768921901854,0.0192307644230781,0.3948716482337118,0.0,0.9807688964745164,66.84889281322127,15384749.52061757,1
1588371,A. ALONSO MENDEZ,3.555555555555556,0.5555555555555556,2.555555555555556,0.8888888888888888,0.451057989685834,0.4378305685154069,0.5833327708338907,0.1851851172839804,0.3955024449327449,69.7880700760996,11111278.645087166,1
1588995,R. MAROTO BEL,5.333333333333333,1.1666666666666667,3.6666666666666665,0.8333333333333334,0.8291663182525523,0.1708332757291905,0.3769840257306986,0.1666665000001666,0.7199996537780351,72.43218726943735,188.69797776064084,1
1589432,G. LARDIES GUILLEN,9.0,1.0,7.461538461538462,1.6153846153846154,0.8671615721394974,0.1328383033203178,0.379920025569371,0.1153845747863408,0.8387915865312091,72.18612704543972,156.60767193985797,1
1589678,S. GUTIERREZ ROA,7.333333333333333,1.0833333333333333,1.6666666666666667,0.75,0.372883521137167,0.6271162830956861,0.4569441246993495,0.3041665332639838,0.2950215802049593,90.18712687493183,8333467.090807539,1
1590646,J. MERIDA COLMENERO,2.142857142857143,0.4285714285714285,2.4285714285714284,0.7142857142857143,0.6023807678175258,0.2547618107540086,0.2380951527778106,0.1428570000001428,0.5833331160715199,49.21740876681692,14285896.513866425,0
1591037,O. MENDEZ BLANCO,20.23076923076923,3.4615384615384617,4.307692307692308,2.1538461538461537,0.4967485808911372,0.5032513433342054,0.4402180601543001,0.3181207243495958,0.4645018809546744,94.75650793346394,138.9449793811564,1
1594621,G. LEBRON RAMIREZ,1.1428571428571428,0.1428571428571428,1.4285714285714286,1.7142857142857142,0.6571425542859142,0.057142845714288,0.2619045853176129,0.0,0.6571425423811592,21.428567071429505,42857314.28515,0
1594770,J. TORRES MARTINEZ,2.5,0.5,2.5,2.0,0.7999997733334009,0.199999960000008,0.1666666111111296,0.2499998750000625,0.7499994375005157,49.99998703704095,224.9994791680104,1
1595217,J. PARRONDO CASTRO,8.5,1.4166666666666667,4.166666666666667,1.1666666666666667,0.9003906284358459,0.0996091730492968,0.6194112447039251,0.24999975000025,0.885647927069265,107.60429788494372,116.58050711993438,1
1595446,R. CARTON CHARFOLE,4.6,0.2,2.2,0.8,0.2277777221450779,0.7722220306327722,0.39999970000025,0.1952380522675844,0.1396825084404217,63.47044535787613,20000123.848007742,0
1596112,A. GARCIA QUILEZ CUERVAS,4.0,1.0,1.75,1.0,0.7708331059028543,0.2291665815972585,0.3499998966666984,0.4999995000005,0.645833168402823,77.91664842361587,25000087.499904208,1
1596937,E. LADA PROVECHO,1.0,0.0,1.0,0.5,0.4999995000005,0.0,0.4999995000005,0.0,0.4999995000005,49.9999750000125,50000049.999975,0
1597674,A. FILGUEIRA BUCETA,5.923076923076923,0.6923076923076923,4.076923076923077,1.0,0.7089741759936429,0.1371794015705911,0.534615239294915,0.1153845576923365,0.6923075040064656,85.52584042371942,15384716.881585104,1
